615,002559,sz,亚威股份,,,False,False
616,002558,sz,巨人网络,,,False,False
617,002557,sz,洽洽食品,,,False,False
618,002556,sz,辉隆股份,,,False,False
619,002555,sz,三七互娱,,,False,False
620,002554,sz,惠博普,,,False,False
621,002553,sz,南方轴承,,,False,False
622,002552,sz,宝鼎科技,,,False,False
623,002551,sz,尚荣医疗,,,False,False
624,002550,sz,千红制药,,,False,False
625,002549,sz,凯美特气,,,False,False
626,002548,sz,金新农,,,False,False
627,002547,sz,春兴精工,,,False,False
628,002546,sz,新联电子,,,False,False
629,002545,sz,东方铁塔,,,False,False
630,002544,sz,杰赛科技,,,False,False
631,002543,sz,万和电气,,,False,False
632,002542,sz,中化岩土,,,False,False
633,002541,sz,鸿路钢构,,,False,False
634,002540,sz,亚太科技,,,False,False
635,002539,sz,云图控股,,,False,False
636,002538,sz,司尔特,,,False,False
637,002537,sz,海联金汇,,,False,False
638,002536,sz,西泵股份,,,False,False
639,002535,sz,林州重机,,,False,False
640,002534,sz,杭锅股份,,,False,False
641,002533,sz,金杯电工,,,False,False
642,002532,sz,新界泵业,,,False,False
643,002531,sz,天顺风能,,,False,False
644,002530,sz,金财互联,,,False,False
645,002529,sz,海源机械,,,False,False
646,002528,sz,英飞拓,,,False,False
647,002527,sz,新时达,,,False,False
648,002526,sz,山东矿机,,,False,False
649,002524,sz,光正集团,,,False,False
650,002523,sz,天桥起重,,,False,False
651,002522,sz,浙江众成,,,False,False
652,002521,sz,齐峰新材,,,False,False
653,002520,sz,日发精机,,,False,False
654,002519,sz,银河电子,,,False,False
655,002518,sz,科士达,,,False,False
656,002517,sz,恺英网络,,,False,False
657,002516,sz,旷达科技,,,False,False
658,002515,sz,金字火腿,,,False,False
659,002514,sz,宝馨科技,,,False,False
660,002513,sz,蓝丰生化,,,False,False
661,002512,sz,达华智能,,,False,False
662,002511,sz,中顺洁柔,,,False,False
663,002510,sz,天汽模,,,False,False
664,002509,sz,天广中茂,,,False,False
665,002508,sz,老板电器,,,False,False
666,002507,sz,涪陵榨菜,,,False,False
667,002506,sz,协鑫集成,,,False,False
668,002505,sz,大康农业,,,False,False
669,002504,sz,*ST弘高,,,False,False
670,002503,sz,搜于特,,,False,False
671,002502,sz,骅威文化,,,False,False
672,002501,sz,利源精制,,,False,False
673,002500,sz,山西证券,,,False,False
674,002499,sz,科林环保,,,False,False
675,002498,sz,汉缆股份,,,False,False
676,002497,sz,雅化集团,,,False,False
677,002496,sz,辉丰股份,,,False,False
678,002495,sz,佳隆股份,,,False,False
679,002494,sz,华斯股份,,,False,False
680,002493,sz,荣盛石化,,,False,False
681,002492,sz,恒基达鑫,,,False,False
682,002491,sz,通鼎互联,,,False,False
683,002490,sz,*ST墨龙,,,False,False
684,002489,sz,浙江永强,,,False,False
685,002488,sz,金固股份,,,False,False
686,002487,sz,大金重工,,,False,False
687,002486,sz,嘉麟杰,,,False,False
688,002485,sz,希努尔,,,False,False
689,002484,sz,江海股份,,,False,False
690,002483,sz,润邦股份,,,False,False
691,002482,sz,广田集团,,,False,False
692,002481,sz,双塔食品,,,False,False
693,002480,sz,新筑股份,,,False,False
694,002479,sz,富春环保,,,False,False
695,002478,sz,常宝股份,,,False,False
696,002477,sz,雏鹰农牧,,,False,False
697,002476,sz,宝莫股份,,,False,False
698,002475,sz,立讯精密,,,False,False
699,002474,sz,榕基软件,,,False,False
700,002473,sz,*ST圣莱,,,False,False
701,002472,sz,双环传动,,,False,False
702,002471,sz,中超控股,,,False,False
703,002470,sz,金正大,,,False,False
704,002469,sz,三维工程,,,False,False
705,002468,sz,申通快递,,,False,False
706,002467,sz,二六三,,,False,False
707,002466,sz,天齐锂业,,,False,False
708,002465,sz,海格通信,,,False,False
709,002464,sz,金利科技,,,False,False
710,002463,sz,沪电股份,,,False,False
711,002462,sz,嘉事堂,,,False,False
